,id,symbol,type,interval,amount,startDate,endDate,buy,sell,growth/drop,closed,high,low,Volume,RSI,sell_zscore
123,90866836-82d4-11ec-bda8-f4d1080d95a2,ETHUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,2674.49,2682.81,0.3110873474942948,True,2682.81,2670.11,3017.3131,,0.0
124,90e31c2a-82d4-11ec-a60a-f4d1080d95a2,BTCUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,38379.27,38480.0,0.26245939539757585,True,38480.0,38339.77,271.78831,,0.0
125,916ec898-82d4-11ec-bef4-f4d1080d95a2,ONTUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,0.4786,0.4798,0.2507312996238986,True,0.4798,0.4779,60827.0,,0.0
126,91e43510-82d4-11ec-a4c3-f4d1080d95a2,FLOWUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,6.96,6.98,0.2873563218390871,True,6.98,6.94,36322.49,,0.0
127,941dbc0a-82d4-11ec-b346-f4d1080d95a2,WAVESUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:45:00,9.06,9.09,0.33112582781456246,True,9.09,9.03,11202.75,,0.0
128,94e32369-82d4-11ec-ba8d-f4d1080d95a2,DENTUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,0.002603,0.00261,0.26892047637341765,True,0.00261,0.0026,40469737.0,,0.0
129,9558516e-82d4-11ec-829d-f4d1080d95a2,RVNUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,0.06971,0.06989,0.25821259503657956,True,0.06989,0.06961,412302.0,,0.0
130,95b7955b-82d4-11ec-a2d7-f4d1080d95a2,FTTUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,43.61,43.72,0.25223572575097325,True,43.72,43.55,6227.54,,0.0
131,eb47790d-82d4-11ec-8f3c-f4d1080d95a2,LSKUSDT,rsi,15m,500,2022-01-31 20:30:00,2022-01-31 20:30:00,1.559,1.565,0.3848620910840286,True,1.565,1.559,1577.0,,0.0
132,a9174e8a-82d6-11ec-96ca-f4d1080d95a2,GALAUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.19631,0.19686,0.28016912026895974,True,0.19686,0.1962,3873955.0,,0.0
133,a9b373ab-82d6-11ec-a842-f4d1080d95a2,CRVUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,3.202,3.211,0.28107432854465636,True,3.211,3.2,336870.5,,0.0
134,aa0507de-82d6-11ec-b34e-f4d1080d95a2,ICPUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,19.89,19.94,0.25138260432378434,True,19.94,19.87,12592.25,,0.0
135,aa5b3485-82d6-11ec-a7e1-f4d1080d95a2,AVAUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,1.2,1.184,-1.3333333333333346,True,1.201,1.184,89562.4,,0.0
136,aab6d9ba-82d6-11ec-b4d9-f4d1080d95a2,CTSIUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.4657,0.467,0.27914966716770956,True,0.467,0.4657,96204.0,,0.0
137,acf5c81e-82d6-11ec-a5f1-f4d1080d95a2,BATUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.8489,0.8519,0.35339851572623426,True,0.8519,0.8489,115020.0,,0.0
138,ad6fadab-82d6-11ec-a93a-f4d1080d95a2,DOGEUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.1412,0.1416,0.2832861189801781,True,0.1416,0.1411,2875164.0,,0.0
139,adc423a2-82d6-11ec-9e6a-f4d1080d95a2,THETAUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,2.887,2.895,0.27710426047800507,True,2.895,2.887,91409.1,,0.0
140,ae29583c-82d6-11ec-b82e-f4d1080d95a2,SLPUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 21:15:00,0.01,0.0098,-2.0000000000000053,True,0.01,0.0098,18255933.0,,0.0
141,b07b523d-82d6-11ec-afd7-f4d1080d95a2,ZECUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,94.2,94.5,0.3184713375796148,True,94.5,94.2,777.652,,0.0
142,b0e2cd4e-82d6-11ec-9c49-f4d1080d95a2,CHZUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.1869,0.1874,0.267522739432852,True,0.1874,0.1868,860462.0,,0.0
143,b5a763b8-82d6-11ec-b8a2-f4d1080d95a2,EPSUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.1619,0.1624,0.30883261272390394,True,0.1624,0.1619,31817.0,,0.0
144,b6063457-82d6-11ec-ab7a-f4d1080d95a2,QTUMUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,6.018,6.035,0.2824858757062205,True,6.035,6.018,5329.8,,0.0
145,d603b909-82d6-11ec-bc97-f4d1080d95a2,FORUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.04523,0.04538,0.33163829316824533,True,0.04538,0.04516,565111.0,,0.0
146,dea8949d-82d6-11ec-a380-f4d1080d95a2,OXTUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 21:15:00,0.2418,0.2392,-1.0752688172042975,True,0.2424,0.2392,23578.0,,0.0
147,e5cfd224-82d6-11ec-b5bd-f4d1080d95a2,SCUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 20:45:00,0.0099,0.00993,0.30303030303029066,True,0.00993,0.0099,4996404.0,,0.0
148,28843c9a-82d7-11ec-bcb2-f4d1080d95a2,OMUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 21:30:00,0.0962,0.0965,0.3118503118503208,True,0.0965,0.0959,12103.0,,0.0
149,564ec148-82d7-11ec-bc65-f4d1080d95a2,WINGUSDT,rsi,15m,500,2022-01-31 20:45:00,2022-01-31 21:30:00,9.04,9.01,-0.331858407079639,False,9.06,9.0,74.86,,0.0
150,c19ccb41-82d8-11ec-b09e-f4d1080d95a2,ETCUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,25.5,25.51,0.03921568627451593,False,25.55,25.45,5124.21,,0.0
151,c20f7148-82d8-11ec-9b5e-f4d1080d95a2,DASHUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,94.3,93.7,-0.6362672322375338,False,94.3,93.6,551.818,,0.0
152,c26c4770-82d8-11ec-894a-f4d1080d95a2,YFIUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,24612.98,24619.88,0.028033988570264373,False,24660.9,24535.8,3.08127,,0.0
153,c2c58a62-82d8-11ec-92f5-f4d1080d95a2,AVAXUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,70.02,69.85,-0.24278777492145348,False,70.17,69.82,19247.22,,0.0
154,c31a0195-82d8-11ec-b14a-f4d1080d95a2,BAKEUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,0.619,0.621,0.3231017770597741,True,0.621,0.617,37916.1,,0.0
155,c58ab6ab-82d8-11ec-ba98-f4d1080d95a2,JASMYUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,0.0463,0.0462,-0.2159827213822956,False,0.0464,0.0459,461031.4,,0.0
156,c5f3f522-82d8-11ec-b766-f4d1080d95a2,AXSUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,52.32,52.26,-0.11467889908257314,False,52.45,52.16,9217.51,,0.0
157,c6754fab-82d8-11ec-b38d-f4d1080d95a2,KSMUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,162.7,163.2,0.3073140749846343,True,163.2,162.4,640.249,,0.0
158,c6d2e776-82d8-11ec-8375-f4d1080d95a2,PYRUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:00:00,11.43,11.31,-1.0498687664041928,True,11.43,11.31,36829.97,,0.0
159,c730ce29-82d8-11ec-bcdb-f4d1080d95a2,HOTUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:00:00,0.004538,0.00455,0.26443367122079897,True,0.00455,0.004517,54112848.0,,0.0
160,c995b790-82d8-11ec-b435-f4d1080d95a2,NEOUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,19.64,19.61,-0.15274949083503633,False,19.66,19.6,3266.63,,0.0
161,c9f55d29-82d8-11ec-84d8-f4d1080d95a2,POWRUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:30:00,0.5448,0.5454,0.11013215859031662,False,0.5454,0.5414,15070.0,,0.0
162,ca6ca283-82d8-11ec-9ecb-f4d1080d95a2,AKROUSDT,rsi,15m,500,2022-01-31 21:00:00,2022-01-31 21:15:00,0.01305,0.01309,0.3065134099616733,True,0.01309,0.013,101913.0,,0.0
163,dad55ced-82da-11ec-92fa-f4d1080d95a2,RUNEUSDT,rsi,15m,500,2022-01-31 21:15:00,2022-01-31 21:15:00,4.104,4.115,0.2680311890838236,True,4.115,4.095,12843.5,,0.0
164,db2e0648-82da-11ec-8be4-f4d1080d95a2,AAVEUSDT,rsi,15m,500,2022-01-31 21:15:00,2022-01-31 21:30:00,157.4,157.8,0.25412960609911417,True,157.8,156.8,1252.381,,0.0
165,dbb06704-82da-11ec-8994-f4d1080d95a2,FTMUSDT,rsi,15m,500,2022-01-31 21:15:00,2022-01-31 21:30:00,2.0618,2.05,-0.5723154525172196,False,2.0618,2.05,648593.0,,0.0
166,f37c409d-82dc-11ec-8021-f4d1080d95a2,OCEANUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,0.571,0.5696,-0.2451838879159294,False,0.571,0.5692,210060.0,,0.0
167,f417a11d-82dc-11ec-bb3d-f4d1080d95a2,RSRUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,0.01833,0.01839,0.3273322422258649,True,0.01839,0.01831,1026386.4,,0.0
168,f467861b-82dc-11ec-b36e-f4d1080d95a2,ACMUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,4.108,4.112,0.09737098344694371,False,4.112,4.105,14.7,,0.0
169,f4e5fb27-82dc-11ec-81b6-f4d1080d95a2,ZILUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,0.04472,0.04458,-0.31305903398926926,False,0.04475,0.04453,825881.0,,0.0
170,f5451826-82dc-11ec-95d9-f4d1080d95a2,IOTXUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,0.07397,0.074,0.04055698256050054,False,0.07408,0.0739,1169180.0,,0.0
171,f5ac45f6-82dc-11ec-8fa7-f4d1080d95a2,GRTUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,0.4067,0.4061,-0.1475288910744995,False,0.4071,0.4061,193410.0,,0.0
172,7adc0cf9-82dd-11ec-80b7-f4d1080d95a2,DEXEUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,6.56,6.58,0.3048780487804949,True,6.58,6.56,287.0,,0.0
173,7bfb997f-82dd-11ec-b390-f4d1080d95a2,XEMUSDT,rsi,15m,500,2022-01-31 21:30:00,2022-01-31 21:30:00,0.1023,0.1023,0.0,False,0.1024,0.1023,25873.0,,0.0
